dp_id,mistakes
5ec48eedce7cf4e480e0edd5,"[{""x"":0.9756569847856156,""y"":0.4546050475254012,""w"":0.01991701244813259,""h"":0.03867584398557851,""type"":""2""}]"
5ec4adecce7cf4e480e12347,"[{""x"":0.6838788996465347,""y"":0.4936086529006884,""w"":0.02508068234209309,""h"":0.041953457882661443,""type"":""0""},{""x"":0.6784693407100049,""y"":0.42368622309625265,""w"":0.016228676809589566,""h"":0.031465093411996124,""type"":""0""}]"
5ec38da866a29e02d2fe0556,"[{""x"":0.8351313969571231,""y"":0.4233584617065442,""w"":0.009220839096357748,""h"":0.01835463782366439,""type"":""1""},{""x"":0.896726602120793,""y"":0.7360428274882556,""w"":0.010696173351774843,""h"":0.022287774500163927,""type"":""1""},{""x"":0.9262332872291378,""y"":0.303834808259587,""w"":0.006639004149377593,""h"":0.01311045558833169,""type"":""1""},{""x"":0.7916090364223145,""y"":0.11537200917731892,""w"":0.008114338404794783,""h"":0.014421501147164855,""type"":""1""}]"
5ec1c5254ddd2e50e4c4e19c,"[{""x"":0.38469340710004607,""y"":0.6020976728941329,""w"":0.020654679575841377,""h"":0.03736479842674522,""type"":""3""},{""x"":0.9348394037190718,""y"":0.541134054408391,""w"":0.026556016597510373,""h"":0.035398230088495575,""type"":""0""},{""x"":0.8915629322268328,""y"":0.42379547689282226,""w"":0.024343015214384447,""h"":0.0380203212061619,""type"":""0""}]"
5ec34461ec34c1fae310b542,[]
5ec1c5254ddd2e50e4c4e1aa,"[{""x"":0.49386814200092244,""y"":0.1380967988637605,""w"":0.0036883356385430236,""h"":0.016169561892275777,""type"":""1""},{""x"":0.8816044260027668,""y"":0.5995484176408461,""w"":0.01204856308590745,""h"":0.024035835245274785,""type"":""1""},{""x"":0.8019363762102352,""y"":0.9698459521468372,""w"":0.021023513139695745,""h"":0.024254342838413486,""type"":""1""}]"
5ec1c5254ddd2e50e4c4e1a9,"[{""x"":0.7466739522679287,""y"":0.2960049528387778,""w"":0.00808701740006494,""h"":0.01398448596088712,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e19d,"[{""x"":0.38745965882895333,""y"":0.9326996613132306,""w"":0.01647456585215921,""h"":0.03190210859827386,""type"":""0""},{""x"":0.39606577531888726,""y"":0.9825193925488911,""w"":0.012048563085907543,""h"":0.017043592264831185,""type"":""0""},{""x"":0.5872649966702534,""y"":0.5998761790305547,""w"":0.011474821986578537,""h"":0.021268072398849182,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e191,[]
5ec8a58c06bb85a26fd27c58,[]
5ec1c5254ddd2e50e4c4e22c,"[{""x"":0.23457814661134166,""y"":0.5471976401179941,""w"":0.029322268326417687,""h"":0.04424778761061947,""type"":""0""}]"
5ec37f598eaeb2a4937c4d0e,"[{""x"":0.39028738281850317,""y"":0.8015951054299136,""w"":0.013278008298755186,""h"":0.02534688080410799,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e25a,[]
5ec1c5254ddd2e50e4c4e257,[]
5ec396330a8e278e82681993,"[{""x"":0.04645106201302167,""y"":0.7685944140862173,""w"":0.015882164585334615,""h"":0.015482695810564754,""type"":""4""}]"
5ec1c5254ddd2e50e4c4e251,[]
5ec3a11cc5b2b97b221d4000,[]
5ec48004ce7cf4e480e0e1b1,"[{""x"":0.9408261287223821,""y"":0.01867030965391621,""w"":0.00819724623759203,""h"":0.01639344262295082,""type"":""4""}]"
5ec1c5254ddd2e50e4c4e24c,[]
5ec4900cce7cf4e480e0eeea,[]
5ec1c5254ddd2e50e4c4e265,[]
5ec36d1e9c261ff1dc8f1000,[]
5ec36f674666a792300ea39a,[]
5ec1c5254ddd2e50e4c4e261,[]
5ec39c5eea1db5f149bedcbb,[]
5ec3551b6cfe76e3c2d3fc3c,"[{""x"":0.01213707306897271,""y"":0.7701951268830255,""w"":0.03261838387286416,""h"":0.04960738718700509,""type"":""3""}]"
5ecddeeae58895f6daeb073f,[]
5ec3665eb7b2a4d7f4361bdc,[]
5ec2000d06d0fdb647bd1ff7,[]
5ec1c5254ddd2e50e4c4e203,[]
5ec1c5254ddd2e50e4c4e202,[]
5ec1c5254ddd2e50e4c4e201,[]
5ec34d49748112b6107a1e3e,[]
5ec1c5254ddd2e50e4c4e1ff,[]
5ec4159171595e229ac70895,[]
5ec3481b1a6aa0d9a6f1275c,[]
5ec3862fae78b728f996f65d,"[{""x"":0.5914547419923772,""y"":0.3113941967445152,""w"":0.00819252432155658,""h"":0.02183803457688813,""type"":""3""},{""x"":0.9887352790578597,""y"":0.14558689717925388,""w"":0.010240655401945725,""h"":0.043069457082195915,""type"":""5""}]"
5ec3539fbdbad04e46a391e8,[]
5ec1c5254ddd2e50e4c4e1f9,"[{""x"":0.9159886973507045,""y"":0.6699019310484279,""w"":0.019621601461505895,""h"":0.02318606140262195,""type"":""4""},{""x"":0.9083018844070219,""y"":0.7274177422797381,""w"":0.02113873559512741,""h"":0.03630685583976447,""type"":""4""},{""x"":0.5506059054446152,""y"":0.9543018906076232,""w"":0.03322523752631269,""h"":0.04488929329693654,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e1f8,"[{""x"":0.5330703634168389,""y"":0.7258225772026192,""w"":0.021239877870702265,""h"":0.04169896314269985,""type"":""3""},{""x"":0.5077847945231454,""y"":0.7324728428762396,""w"":0.027611841231912886,""h"":0.04367606915377616,""type"":""3""},{""x"":0.3306593844228252,""y"":0.0851952953863782,""w"":0.020784737630615776,""h"":0.026690931149529872,""type"":""0""}]"
5ec35ea5e259c773903f9745,"[{""x"":0.5517750115260489,""y"":0.20594340653337706,""w"":0.06614415245120639,""h"":0.12105320659892936,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e21b,[]
5ec1c5254ddd2e50e4c4e21a,[]
5ec1c5254ddd2e50e4c4e218,"[{""x"":0.9032426617488862,""y"":0.3012127171419211,""w"":0.013605860355514457,""h"":0.032047780327033044,""type"":""0""}]"
5ec34937130bc81f9c32a16e,[]
5ec34a8d1a6aa0d9a6f1278a,[]
5ec1c5254ddd2e50e4c4e215,[]
5ec1c5254ddd2e50e4c4e212,[]
5ec1c5254ddd2e50e4c4e210,[]
5ec5dbdaad147c1941a853e4,[]
5ec3780095a225616122e581,[]
5ec346d7748112b6107a1d82,[]
5ec1c5254ddd2e50e4c4e21e,"[{""x"":0.39649608114338397,""y"":0.06817436905932481,""w"":0.013278008298755186,""h"":0.02097672894133071,""type"":""2""},{""x"":0.5449857418506566,""y"":0.6161792733408596,""w"":0.017485443027167338,""h"":0.027386285006737312,""type"":""2""},{""x"":0.5483018287997532,""y"":0.09091736771186124,""w"":0.011146969929819171,""h"":0.025638224261626413,""type"":""2""},{""x"":0.5542031658214223,""y"":0.0492552532867183,""w"":0.006884893191947141,""h"":0.010488364470665361,""type"":""4""}]"
5ec345ea96155c674e9cd983,"[{""x"":0.6125505865478204,""y"":0.4196802505553736,""w"":0.014097638440653553,""h"":0.03583524527477331,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e211,[]
5ec34149617f979679528487,"[{""x"":0.014015675426463809,""y"":0.1520812848246476,""w"":0.048440141386199474,""h"":0.07647765759860155,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e247,[]
5ec333e3b7f1f68bd9365daa,[]
5ec4b00ece7cf4e480e125a9,"[{""x"":0.46652968218461777,""y"":0.1623363047668379,""w"":0.013660502364974524,""h"":0.02719205603505835,""type"":""2""}]"
5ec26252c9fc2d5b4fd0d5f7,[]
5ec397780a8e278e826819a4,"[{""x"":0.3463347164591978,""y"":0.7169962489529845,""w"":0.014589416525792742,""h"":0.027386285006737312,""type"":""3""},{""x"":0.9027099021566517,""y"":0.3446127762198994,""w"":0.02737564673940874,""h"":0.05681197421610403,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e241,"[{""x"":0.12171507607192256,""y"":0.28679121599475593,""w"":0.037989857076994,""h"":0.03867584398557851,""type"":""4""}]"
5ec1c5254ddd2e50e4c4e23f,[]
5ec496f7ce7cf4e480e0fd5e,[]
5ec1c5254ddd2e50e4c4e23c,[]
5ec36a6196155c674e9cdbf2,[]
5ec34be9ce41e15139524d9d,"[{""x"":0.2810511756569848,""y"":0.9272369714847593,""w"":0.03264177040110648,""h"":0.05309734513274336,""type"":""0""},{""x"":0.709820193637621,""y"":0.5486725663716814,""w"":0.020470262793914215,""h"":0.04523107177974429,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e27c,[]
5ec1c5254ddd2e50e4c4e27b,"[{""x"":0.5954817888427848,""y"":0.22560908991587458,""w"":0.013278008298755186,""h"":0.026657926362941117,""type"":""3""},{""x"":0.578269555862917,""y"":0.1805965257292691,""w"":0.020654679575841422,""h"":0.03670927564732876,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e27a,"[{""x"":0.350207468879668,""y"":0.5663716814159293,""w"":0.03374827109266945,""h"":0.0462143559488692,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e279,[]
5ec396b888a698ac8e803900,"[{""x"":0.33488721547734907,""y"":0.4490573825218205,""w"":0.030244352236053443,""h"":0.05331585272588223,""type"":""2""}]"
5ec1c5254ddd2e50e4c4e276,"[{""x"":0.039772552635623175,""y"":0.44040205397137544,""w"":0.016228676809589674,""h"":0.022724789686441663,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e274,"[{""x"":0.6264638082065468,""y"":0.8531628974106851,""w"":0.02508068234209309,""h"":0.04392002622091108,""type"":""3""},{""x"":0.6209313047487323,""y"":0.8931497869550967,""w"":0.02249884739511284,""h"":0.04981973123566051,""type"":""3""}]"
5ec24492d3ed629e3dea84e9,[]
5ec1c5254ddd2e50e4c4e26e,"[{""x"":0.041254125412541254,""y"":0.011730205278592375,""w"":0.01485148514851485,""h"":0.02932551319648094,""type"":""2""}]"
5ec48b65ce7cf4e480e0e9ef,[]
5ec4964fce7cf4e480e0fca2,[]
5ec1c5254ddd2e50e4c4e269,[]
5ec34c15e323fba40e29150f,"[{""x"":0.44706569422374454,""y"":0.8325911444191019,""w"":0.010430672696899367,""h"":0.018536620687158237,""type"":""0""},{""x"":0.394912330739248,""y"":0.8673473082075237,""w"":0.015320050523570874,""h"":0.03823178016726396,""type"":""3""},{""x"":0.9702970297029703,""y"":0.4310850439882698,""w"":0.013201320132013201,""h"":0.026392961876832845,""type"":""3""},{""x"":0.9917491749174917,""y"":0.4662756598240469,""w"":0.006600660066006601,""h"":0.017595307917888565,""type"":""3""}]"
5ec36e9368b2b38062e2613a,[]
5ec23c9659ace122641fe6c0,"[{""x"":0.4450759890803897,""y"":0.7321603128054741,""w"":0.01100110011001094,""h"":0.02150537634408605,""type"":""2""}]"
5ec34c0ee323fba40e29150a,"[{""x"":0.40355702236890356,""y"":0.5677202128815032,""w"":-0.052805280528052806,""h"":-0.11556424459650269,""type"":""3""},{""x"":0.6516318298496517,""y"":0.791463017269469,""w"":-0.011001100110011033,""h"":0.020853698273053205,""type"":""0""}]"
5ec48e65ce7cf4e480e0ed30,"[{""x"":0.449985739314672,""y"":0.832446327069983,""w"":0.02346901356802348,""h"":0.04865862930379064,""type"":""3""}]"
5ec226d3728e05b76cab7ca1,[]
5ec36673e9936971d3f64038,[]
5ec1c5254ddd2e50e4c4e267,[]
5ec35cb8fff055e23a575553,"[{""x"":0.7439595811432996,""y"":0.7440715397704645,""w"":0.021839220959132977,""h"":0.024908584048368897,""type"":""0""},{""x"":0.9112577924459112,""y"":0.6207233626588458,""w"":-0.00953428676200943,""h"":0.024763766699250525,""type"":""0""}]"
5ec35936fff055e23a57552c,"[{""x"":0.3862608483070531,""y"":0.874732993012563,""w"":-0.011082589740455529,""h"":0.02780493103073744,""type"":""1""}]"
5ec1c5254ddd2e50e4c4e178,[]
5ec368815b42580bd632b6d1,[]
5ec1c5254ddd2e50e4c4e16c,"[{""x"":0.9770199242146438,""y"":0.542739220158575,""w"":0.013201320132013201,""h"":0.02346041055718475,""type"":""5""}]"
5ec34ddffefe11dba1f22cc7,[]
5ec1c5254ddd2e50e4c4e176,[]
5ec2174090713e8b26322e63,"[{""x"":0.5644786700892315,""y"":0.3767061293943016,""w"":0.006845128957340185,""h"":0.013323196118895061,""type"":""2""}]"
5ec1c5254ddd2e50e4c4e1ec,"[{""x"":0.45145783439798015,""y"":0.030122008616632272,""w"":0.025424764698692065,""h"":0.038811049563737744,""type"":""3""},{""x"":0.4866613547500153,""y"":0.013323196118895042,""w"":0.011734506784011786,""h"":0.030122008616632272,""type"":""3""}]"
5ec49620ce7cf4e480e0fc7a,"[{""x"":0.13237990465713237,""y"":0.3573368089497121,""w"":0.01906857352401907,""h"":0.02606712284131638,""type"":""0""},{""x"":0.13824715804913823,""y"":0.38861735635929173,""w"":0.010756631218677424,""h"":0.01650917779950043,""type"":""0""},{""x"":0.449170843010227,""y"":0.5129430505774595,""w"":0.008474921566230687,""h"":0.01216465732594766,""type"":""3""},{""x"":0.6015971967567132,""y"":0.4027732522356176,""w"":0.022165179480911058,""h"":0.014481734911842462,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e1e2,"[{""x"":0.45104510451045093,""y"":0.06777451938742261,""w"":-0.010267693436010372,""h"":0.0321494515042902,""type"":""0""},{""x"":0.5009529759560316,""y"":0.25603707324137465,""w"":0.017601760176017632,""h"":0.030894367811930563,""type"":""3""}]"
5ec3a04af74039079431d7cf,"[{""x"":0.8994825408466778,""y"":0.032149451504290216,""w"":0.009778755653343203,""h"":0.024329314651895296,""type"":""2""},{""x"":0.8887259096280004,""y"":0.03301835559900076,""w"":0.008800880088008863,""h"":0.03214945150429021,""type"":""3""}]"
5ec1c5254ddd2e50e4c4e1f4,"[{""x"":0.22662266226622663,""y"":0.3753665689149561,""w"":0.00880088008800877,""h"":0.01564027370478978,""type"":""2""},{""x"":0.22772277227722776,""y"":0.3890518084066471,""w"":0.00880088008800877,""h"":0.02346041055718475,""type"":""2""},{""x"":0.5792554564098383,""y"":0.03668706177666751,""w"":-0.006084559073191265,""h"":0.027418751433088355,""type"":""2""}]"
5ec1c5254ddd2e50e4c4e1f2,[]
5ec345cbeb3c5c2d4d3c3db4,[]
5ec365b278428c2a8594e71d,"[{""x"":0.8612231593529722,""y"":0,""w"":0.010756631218677542,""h"":0.014481734911842438,""type"":""4""},{""x"":0.8527482377867415,""y"":0.012743926722421346,""w"":0.007823004522674525,""h"":0.01216465732594765,""type"":""4""},{""x"":0.987287617650654,""y"":0.9093926119015725,""w"":0.010267693436010184,""h"":0.013033561420658231,""type"":""2""}]"
5ec22877c8b1fa5908bf7447,"[{""x"":0.5467275122573989,""y"":0.34232809979524437,""w"":-0.011951812465197206,""h"":0.01853662068715836,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e160,"[{""x"":0.4985535590596104,""y"":0.0005792693964736975,""w"":0.006193211913784022,""h"":0.016219543101263532,""type"":""2""}]"
5ec1c5254ddd2e50e4c4e15e,"[{""x"":0.09811351505520922,""y"":0.29774446978748065,""w"":-0.009778755653343109,""h"":0.01969515948010572,""type"":""4""},{""x"":0.1454046639231824,""y"":0.6484800212398782,""w"":0.01173450678401174,""h"":0.013130106320070481,""type"":""1""},{""x"":0.1554822148881555,""y"":0.19811013359400456,""w"":0.012223444566678862,""h"":0.01998479417834259,""type"":""1""}]"
5ec3c03588a698ac8e803c31,"[{""x"":0.21176438631517466,""y"":0.07211903986097536,""w"":0.009561449972157736,""h"":0.013130106320070481,""type"":""1""},{""x"":0.08809029051053253,""y"":0.20940588682524167,""w"":0.020861345393798626,""h"":-0.03823178016726404,""type"":""4""},{""x"":0.0848307052927515,""y"":0.2644364794902429,""w"":-0.022817096524467256,""h"":-0.05850620904384346,""type"":""4""}]"
5ec1c5254ddd2e50e4c4e15c,"[{""x"":0.16354968830216354,""y"":0.013902465515368743,""w"":0.009126838609786898,""h"":0.03185981680605336,""type"":""4""},{""x"":0.48408914965570593,""y"":0.6543491465833163,""w"":-0.00928981787067594,""h"":0.01824698598892149,""type"":""4""}]"
5ed72bbaf011b5d3c876df7c,"[{""x"":0.15298319955452333,""y"":0.7388460470897747,""w"":-0.008692227247416107,""h"":0.01815044108950916,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e159,[]
5ec6018999776a1a80ca908f,"[{""x"":0.5446902714962853,""y"":0.134100865283661,""w"":0.025424764698692065,""h"":0.01776426149186006,""type"":""4""}]"
5ec48ccdce7cf4e480e0ebb2,"[{""x"":0.6002933626696003,""y"":0.7159769740414903,""w"":0.010267693436010278,""h"":0.03475616378842184,""type"":""0""}]"
5ec8a36b6afe4bb02b4bc5ba,[]
5ec382848ce9e78bf9fd4d48,"[{""x"":0.051827404962718496,""y"":0.9374389051808405,""w"":0.010430672696899313,""h"":0.011585387929473836,""type"":""0""},{""x"":0.19622703011041848,""y"":0.8163716013178379,""w"":-0.012060465305789822,""h"":0.023750045255421497,""type"":""0""},{""x"":0.16477203275883154,""y"":0.35314917393770556,""w"":0.011951812465197135,""h"":0.0100406695388774,""type"":""0""},{""x"":0.2321367939263063,""y"":0.23343349866647492,""w"":-0.018036371538388378,""h"":0.04286593533905364,""type"":""0""},{""x"":0.2618261826182618,""y"":0.16813294232649073,""w"":0.02566923359002565,""h"":0.03388725969371129,""type"":""0""},{""x"":0.530823452715642,""y"":0.03214945150429021,""w"":0.007497046000896349,""h"":0.016219543101263532,""type"":""0""},{""x"":0.5300900460416411,""y"":0.2347489229209659,""w"":0.009452797131565027,""h"":0.015061004308316162,""type"":""1""},{""x"":0.5975362968395603,""y"":0.317270675693615,""w"":0.007388393160303686,""h"":0.01544718390596524,""type"":""0""},{""x"":0.6066631354493472,""y"":0.3265389860371941,""w"":0.006736476116747429,""h"":0.01660572269891268,""type"":""0""},{""x"":0.9789756753453123,""y"":0.44824589985880314,""w"":0.01369025791468037,""h"":0.02172260236776369,""type"":""0""}]"
5ec3ab4585843944fc3c4631,"[{""x"":0.29420970266040686,""y"":0.06370875995449374,""w"":0.023616446151657436,""h"":0.030843129819239038,""type"":""0""},{""x"":0.31782614881206434,""y"":0.6490961951712805,""w"":0.015364916773367477,""h"":0.03488813045127034,""type"":""0""},{""x"":0.9809361217811922,""y"":0.40601693844014664,""w"":0.013088632806942746,""h"":0.028820629503223272,""type"":""0""},{""x"":0.9425238298477735,""y"":0.630514473517887,""w"":0.011096884336321054,""h"":0.015674377449121535,""type"":""0""}]"
5ec35a675de77edd8ca45c0b,"[{""x"":0.011381419832124057,""y"":0.8250537226646442,""w"":-0.010243277848911651,""h"":-0.02831500442421947,""type"":""3""},{""x"":0.3898136292502489,""y"":0.9231449879914042,""w"":0.019917484706217157,""h"":0.05157375805839987,""type"":""4""},{""x"":0.5283824157063594,""y"":0.7001643281506763,""w"":0.01138141983212409,""h"":0.032865630135254606,""type"":""2""},{""x"":0.426518708208849,""y"":0.5176336746302616,""w"":0.02418551714326358,""h"":0.040450006320313474,""type"":""2""},{""x"":0.550007113387395,""y"":0.3497661484009606,""w"":0.012519561815336382,""h"":0.011123751738086203,""type"":""0""},{""x"":0.7247119078104993,""y"":0.4594867905448109,""w"":0.03016076255512859,""h"":0.029831879661231138,""type"":""4""},{""x"":0.7525963863992032,""y"":0.42763241056756396,""w"":0.027315407597097788,""h"":0.021236253318164602,""type"":""4""},{""x"":0.751458244415991,""y"":0.4483630388067247,""w"":0.012519561815336382,""h"":0.011123751738086267,""type"":""4""},{""x"":0.811210698534642,""y"":0.4326886613576032,""w"":0.01138141983212409,""h"":0.034888130451270406,""type"":""4""},{""x"":0.7599943092900838,""y"":0.6576918215143469,""w"":0.011665955327927273,""h"":0.014663127291113668,""type"":""0""},{""x"":0.6083368900270307,""y"":0.3381367715838704,""w"":0.009674206857305433,""h"":0.022753128555176336,""type"":""0""}]"
5ec1c5254ddd2e50e4c4e12a,"[{""x"":0.4660691421254808,""y"":0.5181392997092658,""w"":0.01394223929435193,""h"":0.02477562887119194,""type"":""2""},{""x"":0.5722008820600377,""y"":0.20225003160156743,""w"":0.011381419832124018,""h"":0.026798129187207705,""type"":""5""},{""x"":0.4948072272015941,""y"":0.19972190620654784,""w"":0.019063878218807756,""h"":0.02629250410820377,""type"":""2""},{""x"":0.5266752027315413,""y"":0.06724813550752118,""w"":0.019917484706217157,""h"":0.025281253950195922,""type"":""0""},{""x"":0.8176127471902119,""y"":0.7387182404247251,""w"":0.02930715606771948,""h"":0.030843129819239007,""type"":""0""},{""x"":0.9362640489401052,""y"":0.6446719757299963,""w"":0.0071133873950776656,""h"":0.03185437997724687,""type"":""5""}]"
5ec1c5254ddd2e50e4c4e128,"[{""x"":0.01394223929435197,""y"":0.06016938440146631,""w"":0.014226774790155071,""h"":0.025281253950195936,""type"":""5""},{""x"":0.5454545454545461,""y"":0.3074200480343825,""w"":0.014511310285958222,""h"":0.03387688029326254,""type"":""2""},{""x"":0.81192203727415,""y"":0.6042219694096829,""w"":0.014795845781761258,""h"":0.027303754266211476,""type"":""0""}]"
